Vent Du Nord (/Lotus/Upgrades/Mods/Melee/WeaponFreezeDamageMod),Moa (BipedRobot/AIWeek/LaserCannonBiped),Hyena Th (Vip/Hyena/HyenaElec),Hyena Ng (Vip/Hyena/HyenaFire),Hyena Pb (Vip/Hyena/HyenaGun),Hyena Ln2 (Vip/Hyena/HyenaIce),Drahk Master (AIWeek/BeastMaster),Scieur Grineer (AIWeek/BladeSawman),Guardsman (AIWeek/GrineerMeleeStaff),Arid Butcher (Desert/BladeSawman),Frontier Butcher (Forest/BladeSawman),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vicious Frost  (/Lotus/Upgrades/Mods/Melee/DualStat/IceEventMeleeMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vicious Spread (/Lotus/Upgrades/Mods/Shotgun/DualStat/CorruptedDamageAccuracyShotgun),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vigor (/Lotus/Upgrades/Mods/Warframe/DualStat/VigorMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vile Acceleration (/Lotus/Upgrades/Mods/Rifle/DualStat/CorruptedFireRateDamageRifle),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vile Precision (/Lotus/Upgrades/Mods/Rifle/DualStat/CorruptedRecoilFireRateRifle),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virulent Scourge (/Lotus/Upgrades/Mods/Melee/DualStat/PoisonEventMeleeMod),Vor (Vip/VorTwo/VorTwoBoss),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visée Mortelle (/Lotus/Upgrades/Mods/Aura/PlayerSniperDamageAuraMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitalité (/Lotus/Upgrades/Mods/Sentinel/SentinelHealthMaxMod),Anti Moa (BipedRobot/AIWeek/LaserDiscBiped),Moa Fusion (BipedRobot/AIWeek/SuperMoaBiped),Osprey Protecteur (Drones/AIWeek/ShieldDrone),Lynx Osprey (QuadRobot/MiniBoss/ShieldDroneMiniBoss),Lynx Turret (QuadRobot/MiniBoss/TurretQuadMiniBoss),Grineer Napalm (AIWeek/IncendiaryBombard),Roller Grineer (AIWeek/RollingDrone),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitalité (/Lotus/Upgrades/Mods/Warframe/AvatarHealthMaxMod),Oxium Osprey (Drones/AIWeek/SuicideDrone),Drone (Drones/DroneDroneAttack),Alad V (Vip/AladV/AladBoss),Mutalist Alad V (Vip/InfestedAladV/InfestedAladBoss),Sensor Regulator (AIWeek/CameraDrone),Hellion (AIWeek/JetpackMarine),Lancier Grineer (AIWeek/RifleLancer),Arid Hellion (Desert/JetpackMarine),Arid Lancer (Desert/RifleLancer),Frontier Hellion (Forest/JetpackMarine),Frontier Lancer (Forest/RifleLancer),Frontier Heavy Gunner (Forest/HeavyFemaleGrineerDesert),Frontier Regulator (SpecialEvents/ForestDrone),Regulator (SpecialEvents/SurveillanceDrone),Capitaine Vor (Vip/CaptainVorBoss),Tyl Regor (Vip/NinjaLeader),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitesse Halucinante (/Lotus/Upgrades/Mods/Pistol/DualStat/StunningSpeedMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volcanic Edge (/Lotus/Upgrades/Mods/Melee/DualStat/FireEventMeleeMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warrior's Grip (/Lotus/Upgrades/Mods/Melee/Channel/ChannelParryStaminaRedMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winds Of Purity (/Lotus/Upgrades/Mods/Syndicate/FurisMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
À Bout Portant (/Lotus/Upgrades/Mods/Shotgun/WeaponDamageAmountMod),Coureur (AiWeek/Runners/SuicideRunner),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Étreinte Raffraichissante (/Lotus/Upgrades/Mods/Shotgun/WeaponFreezeDamageMod),Homme D'équipage Prod (Spaceman/AIWeek/MeleeSpaceman),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
